Time,Idx,PosX,PosY,PosZ,RotX,RotY,RotZ
2018-11-27 16:12:08:112.72,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:08:112.76,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:08:112.76,1,0.8425446,0.8385519,0.1400861,0.2180784,2.095323,317.6972
2018-11-27 16:12:08:112.76,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:112.80,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:112.80,1,0.8436471,0.8390083,0.1418241,0.1052185,2.295735,317.6623
2018-11-27 16:12:09:112.80,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:112.84,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:112.84,1,0.8448659,0.8397888,0.1440332,359.7162,2.21225,317.9579
2018-11-27 16:12:09:112.84,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:112.88,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:112.88,1,0.8457144,0.8402982,0.1455434,359.3692,1.939347,318.3183
2018-11-27 16:12:09:112.88,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:112.92,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:112.92,1,0.8455931,0.8412905,0.1472725,358.604,1.169104,319.2521
2018-11-27 16:12:09:112.92,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:112.96,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:112.96,1,0.8443774,0.8417388,0.148107,357.7677,359.9328,319.8497
2018-11-27 16:12:09:112.96,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.00,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.00,1,0.8419828,0.842737,0.1483268,356.95,358.4089,319.7604
2018-11-27 16:12:09:113.00,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.04,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.04,1,0.8403492,0.844004,0.1479329,356.5475,358.0046,319.2287
2018-11-27 16:12:09:113.04,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.08,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.08,1,0.8386207,0.8453143,0.1466418,356.6096,358.0088,317.9576
2018-11-27 16:12:09:113.08,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.11,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.11,1,0.8374692,0.846133,0.1447273,356.7596,357.9942,317.0112
2018-11-27 16:12:09:113.11,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.15,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.15,1,0.8359498,0.846838,0.1414946,356.7359,357.7273,316.1335
2018-11-27 16:12:09:113.15,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.19,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.19,1,0.8351579,0.8472543,0.1387129,356.803,357.3036,315.6011
2018-11-27 16:12:09:113.19,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.23,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.23,1,0.835003,0.8479816,0.13537,356.6466,357.2656,315.1347
2018-11-27 16:12:09:113.23,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.27,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.27,1,0.8353022,0.8484177,0.1335086,356.6171,357.0392,314.7567
2018-11-27 16:12:09:113.27,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.31,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.31,1,0.8364099,0.8494713,0.1318104,356.4248,357.2465,314.4106
2018-11-27 16:12:09:113.31,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.35,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.35,1,0.8376347,0.8500505,0.1311442,356.2242,357.6497,314.0904
2018-11-27 16:12:09:113.35,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.39,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.39,1,0.8402996,0.8507745,0.1313452,356.1357,358.6253,313.7043
2018-11-27 16:12:09:113.39,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.43,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.43,1,0.842748,0.8512158,0.1321836,355.8329,359.4206,313.7115
2018-11-27 16:12:09:113.43,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.47,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.47,1,0.8460096,0.8517809,0.1333708,355.5461,0.4727786,313.6067
2018-11-27 16:12:09:113.47,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.50,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.50,1,0.8483534,0.8519584,0.1343205,355.4207,1.269863,313.6182
2018-11-27 16:12:09:113.50,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.54,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.54,1,0.8513495,0.8519031,0.1350801,355.2827,2.18092,313.6905
2018-11-27 16:12:09:113.54,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.58,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.58,1,0.8534703,0.8515527,0.1352867,355.1792,2.824695,313.8256
2018-11-27 16:12:09:113.58,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.62,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.62,1,0.8557087,0.8512708,0.1351536,355.0977,3.30069,313.998
2018-11-27 16:12:09:113.62,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.66,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.66,1,0.8569959,0.8513483,0.1349614,354.9739,3.541782,314.1015
2018-11-27 16:12:09:113.66,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.70,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.70,1,0.8582609,0.8515413,0.1346453,354.902,3.694895,314.0369
2018-11-27 16:12:09:113.70,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:09:113.74,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:09:113.74,1,0.8586537,0.8518169,0.1343974,354.7791,3.808488,313.8767
2018-11-27 16:12:09:113.74,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:113.78,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:113.78,1,0.8587509,0.8525603,0.1338593,354.6596,3.920206,313.5818
2018-11-27 16:12:10:113.78,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:113.82,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:113.82,1,0.8592163,0.8532774,0.1337928,354.607,4.03877,313.333
2018-11-27 16:12:10:113.82,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:113.86,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:113.86,1,0.8600795,0.8541678,0.1336713,354.5063,4.260005,312.9152
2018-11-27 16:12:10:113.86,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:113.90,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:113.90,1,0.8609856,0.8547757,0.1336873,354.445,4.351141,312.6652
2018-11-27 16:12:10:113.90,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:113.94,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:113.94,1,0.8627976,0.8551379,0.133862,354.3665,4.784315,312.3998
2018-11-27 16:12:10:113.94,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:113.98,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:113.98,1,0.8651361,0.8552374,0.1343068,354.378,5.33543,312.2892
2018-11-27 16:12:10:113.98,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.02,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.02,1,0.8669962,0.8551207,0.1346743,354.3212,5.708997,312.3424
2018-11-27 16:12:10:114.02,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.06,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.06,1,0.8692054,0.8546654,0.1350874,354.1375,5.890578,312.6547
2018-11-27 16:12:10:114.06,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.10,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.10,1,0.8709852,0.8542106,0.1352783,354.1228,6.234748,312.754
2018-11-27 16:12:10:114.10,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.14,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.14,1,0.8733276,0.8535664,0.1356251,354.1305,6.699489,312.9521
2018-11-27 16:12:10:114.14,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.18,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.18,1,0.87507,0.8529354,0.1356855,354.1445,6.86484,313.0626
2018-11-27 16:12:10:114.18,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.22,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.22,1,0.8762276,0.8525355,0.1355656,354.2315,7.1665,313.0875
2018-11-27 16:12:10:114.22,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.26,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.26,1,0.8772545,0.8519841,0.1353722,354.3306,7.45294,313.1071
2018-11-27 16:12:10:114.26,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.30,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.30,1,0.8775762,0.8516738,0.1350384,354.4407,7.600038,313.1062
2018-11-27 16:12:10:114.30,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.34,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.34,1,0.8777926,0.8514689,0.1350182,354.4702,7.779092,313.0951
2018-11-27 16:12:10:114.34,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.38,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.38,1,0.8776687,0.8515258,0.1353452,354.4692,7.791476,313.0817
2018-11-27 16:12:10:114.38,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.42,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.42,1,0.8777038,0.8517727,0.1356986,354.4415,7.891073,313.0112
2018-11-27 16:12:10:114.42,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.46,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.46,1,0.8778794,0.8520226,0.1360982,354.4073,7.995715,312.9956
2018-11-27 16:12:10:114.46,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.50,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.50,1,0.8786813,0.8523114,0.1370056,354.373,8.130328,312.9563
2018-11-27 16:12:10:114.50,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.54,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.54,1,0.8793801,0.8524797,0.1375372,354.3543,8.38608,312.9589
2018-11-27 16:12:10:114.54,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.58,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.58,1,0.8799375,0.8525065,0.1379948,354.325,8.534513,312.9926
2018-11-27 16:12:10:114.58,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.62,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.62,1,0.8805146,0.8523131,0.138144,354.3206,8.672204,313.1178
2018-11-27 16:12:10:114.62,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.65,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.65,1,0.8813294,0.8522698,0.1387047,354.2771,8.778742,313.2223
2018-11-27 16:12:10:114.65,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.69,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.69,1,0.8820742,0.8521323,0.1393593,354.2914,8.839779,313.3733
2018-11-27 16:12:10:114.69,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:10:114.73,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:10:114.73,1,0.8822474,0.851714,0.1396994,354.306,8.879403,313.514
2018-11-27 16:12:10:114.73,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:114.77,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:114.77,1,0.8815473,0.8515026,0.1399114,354.2989,8.555159,313.7035
2018-11-27 16:12:11:114.77,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:114.81,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:114.81,1,0.8806026,0.8513246,0.1398078,354.3416,8.202748,313.8241
2018-11-27 16:12:11:114.81,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:114.85,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:114.85,1,0.8786649,0.8508273,0.1395443,354.46,7.44717,314.1632
2018-11-27 16:12:11:114.85,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:114.89,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:114.89,1,0.8765879,0.8499822,0.1391814,354.6592,6.509357,314.4655
2018-11-27 16:12:11:114.89,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:114.93,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:114.93,1,0.8731607,0.8487689,0.1385651,354.9814,5.380829,314.8254
2018-11-27 16:12:11:114.93,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:114.97,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:114.97,1,0.8709584,0.8477648,0.1385229,355.5016,5.149513,314.9277
2018-11-27 16:12:11:114.97,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.01,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.01,1,0.8675971,0.8467064,0.1391495,355.9753,4.761766,315.2413
2018-11-27 16:12:11:115.01,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.04,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.04,1,0.8647869,0.8456929,0.1401187,356.3159,3.99772,315.3693
2018-11-27 16:12:11:115.04,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.08,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.08,1,0.8623221,0.8441349,0.1419796,357.181,4.293956,315.3885
2018-11-27 16:12:11:115.08,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.12,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.12,1,0.8611866,0.8429952,0.1439002,357.8665,4.655504,315.2307
2018-11-27 16:12:11:115.12,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.16,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.16,1,0.8613111,0.8414281,0.1471875,358.6672,6.075473,315.4317
2018-11-27 16:12:11:115.16,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.20,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.20,1,0.8620254,0.8402715,0.1501783,359.1453,7.156063,316.1242
2018-11-27 16:12:11:115.20,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.24,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.24,1,0.8619661,0.8394552,0.1547044,359.1389,7.279953,317.8731
2018-11-27 16:12:11:115.24,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.28,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.28,1,0.8609202,0.8396541,0.1582367,358.4336,6.039497,319.4792
2018-11-27 16:12:11:115.28,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.32,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.32,1,0.8581462,0.8401181,0.1627244,357.5006,4.025074,321.553
2018-11-27 16:12:11:115.32,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.36,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.36,1,0.8541553,0.8404207,0.1671412,356.7673,2.183779,322.9366
2018-11-27 16:12:11:115.36,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.40,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.40,1,0.8501145,0.84093,0.1697766,356.4357,1.081369,323.4319
2018-11-27 16:12:11:115.40,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.44,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.44,1,0.8432111,0.8413041,0.1717997,356.3647,359.9705,323.3111
2018-11-27 16:12:11:115.44,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.48,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.48,1,0.8375541,0.8419171,0.1724659,356.4702,359.2498,322.8569
2018-11-27 16:12:11:115.48,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.52,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.52,1,0.8295983,0.8425796,0.171611,356.7443,358.3896,321.7881
2018-11-27 16:12:11:115.52,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.56,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.56,1,0.8236166,0.8430205,0.1702612,357.158,357.9117,320.7077
2018-11-27 16:12:11:115.56,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.60,0,1.363285,0.6542944,-2.256418,352.1339,199.7896,145.9738
2018-11-27 16:12:11:115.60,1,0.8164152,0.8433726,0.1674746,357.8507,357.6322,319.1185
2018-11-27 16:12:11:115.60,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.64,0,0.8615074,0.8418968,-0.438517,1.955068,167.6808,89.87168
2018-11-27 16:12:11:115.64,1,0.8103048,0.8437652,0.1636872,358.7016,357.475,317.5525
2018-11-27 16:12:11:115.64,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.68,0,0.8589454,0.8401736,-0.4359744,2.514367,167.3861,89.41618
2018-11-27 16:12:11:115.68,1,0.8066418,0.8438525,0.1607235,359.308,357.1495,316.532
2018-11-27 16:12:11:115.68,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.72,0,0.8603096,0.8408641,-0.4256517,2.817213,167.3429,90.15855
2018-11-27 16:12:11:115.72,1,0.8026909,0.8434588,0.1572028,0.02434503,356.6032,315.4575
2018-11-27 16:12:11:115.72,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:11:115.76,0,0.8574528,0.841354,-0.4240127,3.135979,167.3543,90.92966
2018-11-27 16:12:11:115.76,1,0.8011069,0.8431553,0.1554006,0.3418118,356.3195,314.9705
2018-11-27 16:12:11:115.76,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:12:115.80,0,0.8515539,0.8425167,-0.4229022,3.577618,167.4839,92.13922
2018-11-27 16:12:12:115.80,1,0.800948,0.8424562,0.1544002,0.6273962,356.2745,314.6893
2018-11-27 16:12:12:115.80,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:12:115.84,0,0.8419824,0.8429348,-0.4265791,4.031603,167.9082,93.398
2018-11-27 16:12:12:115.84,1,0.8027021,0.8414419,0.1551524,0.7037705,356.3068,314.8955
2018-11-27 16:12:12:115.84,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:12:115.88,0,0.8403076,0.8449576,-0.4213615,4.224045,168.2966,94.25055
2018-11-27 16:12:12:115.88,1,0.8050069,0.8404347,0.1566778,0.4894121,356.4461,315.3036
2018-11-27 16:12:12:115.88,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:12:115.93,0,0.8329097,0.8465649,-0.4224994,4.446187,168.7906,95.25115
2018-11-27 16:12:12:115.93,1,0.8097659,0.8390223,0.1597119,0.2445467,357.1763,316.1286
2018-11-27 16:12:12:115.93,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:12:115.97,0,0.8290572,0.8477484,-0.4209583,4.553408,169.1789,95.8185
2018-11-27 16:12:12:115.97,1,0.8140041,0.8380147,0.1624265,359.8187,357.8243,316.9039
2018-11-27 16:12:12:115.97,2,1.254607,0.9711543,-0.1871201,23.75299,201.3669,162.2604
2018-11-27 16:12:12:116.00,0,0.8248478,0.8488235,-0.4202603,4.519496,169.7117,96.35184
2018-11-27 16:12:12:116.00,1,0.8206735,0.8366746,0.1657506,359.3275,358.479,318.0029
