Time,Idx,PosX,PosY,PosZ,RotX,RotY,RotZ
2018-11-27 15:37:01:322.67,2,0,0,0,0,0,0
2018-11-27 15:37:01:322.71,0,-1.069265,0.7302145,-0.6260729,284.1548,42.18172,137.4486
2018-11-27 15:37:01:322.71,1,0,0,0,0,0,0
2018-11-27 15:37:01:322.71,2,0,0,0,0,0,0
2018-11-27 15:37:01:322.75,0,-1.069277,0.7302094,-0.6260739,284.1539,42.17924,137.4467
2018-11-27 15:37:01:322.75,1,0,0,0,0,0,0
2018-11-27 15:37:01:322.75,2,0,0,0,0,0,0
2018-11-27 15:37:01:322.79,0,-1.069248,0.7302181,-0.6260777,284.154,42.18736,137.4338
2018-11-27 15:37:01:322.79,1,0,0,0,0,0,0
2018-11-27 15:37:01:322.79,2,0,0,0,0,0,0
2018-11-27 15:37:01:322.82,0,-1.069235,0.7302347,-0.6260454,284.1561,42.19293,137.4291
2018-11-27 15:37:01:322.82,1,0,0,0,0,0,0
2018-11-27 15:37:01:322.82,2,0,0,0,0,0,0
2018-11-27 15:37:01:322.86,0,-1.069222,0.7302659,-0.6260411,284.1605,42.17768,137.4486
2018-11-27 15:37:01:322.86,1,0,0,0,0,0,0
2018-11-27 15:37:01:322.86,2,0,0,0,0,0,0
2018-11-27 15:37:01:322.90,0,-1.069466,0.7302494,-0.6260981,284.1504,42.20157,137.4156
2018-11-27 15:37:01:322.90,1,0,0,0,0,0,0
2018-11-27 15:37:01:322.90,2,0,0,0,0,0,0
2018-11-27 15:37:01:322.94,0,-1.069472,0.7302748,-0.6261265,284.1558,42.19044,137.424
2018-11-27 15:37:01:322.94,1,0,0,0,0,0,0
2018-11-27 15:37:01:322.94,2,0,0,0,0,0,0
2018-11-27 15:37:01:322.98,0,-1.069296,0.7302305,-0.6260901,284.1579,42.23286,137.3871
2018-11-27 15:37:01:322.98,1,0,0,0,0,0,0
2018-11-27 15:37:01:322.98,2,0,0,0,0,0,0
2018-11-27 15:37:01:323.02,0,-1.069235,0.7302499,-0.6260964,284.1603,42.21405,137.4086
2018-11-27 15:37:01:323.02,1,0,0,0,0,0,0
2018-11-27 15:37:01:323.02,2,0,0,0,0,0,0
2018-11-27 15:37:01:323.06,0,-1.069225,0.7303261,-0.6261085,284.1536,42.18468,137.4407
2018-11-27 15:37:01:323.06,1,0,0,0,0,0,0
2018-11-27 15:37:01:323.06,2,0,0,0,0,0,0
2018-11-27 15:37:01:323.10,0,-1.069242,0.7302856,-0.6261107,284.1583,42.174,137.4483
2018-11-27 15:37:01:323.10,1,0,0,0,0,0,0
2018-11-27 15:37:01:323.10,2,0,0,0,0,0,0
2018-11-27 15:37:01:323.14,0,-1.069444,0.7302977,-0.6261836,284.1605,42.18764,137.4324
2018-11-27 15:37:01:323.14,1,0,0,0,0,0,0
2018-11-27 15:37:01:323.14,2,0,0,0,0,0,0
2018-11-27 15:37:01:323.18,0,-1.069493,0.7302945,-0.6262161,284.1624,42.17464,137.4536
2018-11-27 15:37:01:323.18,1,0,0,0,0,0,0
2018-11-27 15:37:01:323.18,2,0,0,0,0,0,0
2018-11-27 15:37:01:323.22,0,-1.069381,0.730324,-0.626119,284.1679,42.17192,137.4614
2018-11-27 15:37:01:323.22,1,0,0,0,0,0,0
2018-11-27 15:37:01:323.22,2,0,0,0,0,0,0
2018-11-27 15:37:01:323.26,0,-1.069346,0.7303209,-0.6261134,284.163,42.15532,137.4729
2018-11-27 15:37:01:323.26,1,0,0,0,0,0,0
2018-11-27 15:37:01:323.26,2,0,0,0,0,0,0
2018-11-27 15:37:01:323.30,0,-1.069341,0.7303368,-0.6261123,284.1606,42.1744,137.4534
2018-11-27 15:37:01:323.30,1,0,0,0,0,0,0
2018-11-27 15:37:01:323.30,2,0,0,0,0,0,0
2018-11-27 15:37:01:323.34,0,-1.069362,0.7302961,-0.6260989,284.1606,42.16944,137.4586
2018-11-27 15:37:01:323.34,1,0,0,0,0,0,0
2018-11-27 15:37:01:323.34,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.38,0,-1.069552,0.7302657,-0.6261744,284.1556,42.17608,137.4537
2018-11-27 15:37:02:323.38,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.38,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.41,0,-1.069513,0.7302675,-0.6263277,284.1553,42.16536,137.4657
2018-11-27 15:37:02:323.41,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.41,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.45,0,-1.069348,0.730262,-0.6261174,284.1593,42.18014,137.4501
2018-11-27 15:37:02:323.45,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.45,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.49,0,-1.069334,0.730309,-0.6261168,284.1595,42.16838,137.4607
2018-11-27 15:37:02:323.49,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.49,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.53,0,-1.069337,0.7303202,-0.626089,284.1632,42.17256,137.455
2018-11-27 15:37:02:323.53,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.53,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.57,0,-1.06945,0.7302928,-0.6261322,284.1556,42.18409,137.4372
2018-11-27 15:37:02:323.57,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.57,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.61,0,-1.06945,0.7302816,-0.6261153,284.158,42.16426,137.4624
2018-11-27 15:37:02:323.61,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.61,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.65,0,-1.069314,0.7302549,-0.6261192,284.1602,42.17678,137.4506
2018-11-27 15:37:02:323.65,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.65,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.69,0,-1.069384,0.7302532,-0.6261325,284.1588,42.15603,137.4675
2018-11-27 15:37:02:323.69,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.69,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.73,0,-1.069434,0.7302443,-0.6261329,284.1747,42.16456,137.4671
2018-11-27 15:37:02:323.73,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.73,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.77,0,-1.069411,0.7302752,-0.6260892,284.1798,42.06049,137.5705
2018-11-27 15:37:02:323.77,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.77,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.81,0,-1.06953,0.7303293,-0.6261347,284.1635,42.13314,137.4859
2018-11-27 15:37:02:323.81,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.81,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.85,0,-1.069587,0.7303289,-0.6261753,284.1557,42.14464,137.4858
2018-11-27 15:37:02:323.85,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.85,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.89,0,-1.069352,0.7302505,-0.6260999,284.166,42.22744,137.4147
2018-11-27 15:37:02:323.89,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.89,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.93,0,-1.069383,0.7302543,-0.6261498,284.1501,42.20403,137.4289
2018-11-27 15:37:02:323.93,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.93,2,0,0,0,0,0,0
2018-11-27 15:37:02:323.97,0,-1.069418,0.7302406,-0.6261417,284.1568,42.20959,137.4174
2018-11-27 15:37:02:323.97,1,0,0,0,0,0,0
2018-11-27 15:37:02:323.97,2,0,0,0,0,0,0
2018-11-27 15:37:02:324.01,0,-1.069457,0.7302575,-0.6261737,284.1508,42.208,137.4144
2018-11-27 15:37:02:324.01,1,0,0,0,0,0,0
2018-11-27 15:37:02:324.01,2,0,0,0,0,0,0
2018-11-27 15:37:02:324.05,0,-1.069661,0.7303034,-0.6262484,284.1497,42.17426,137.4558
2018-11-27 15:37:02:324.05,1,0,0,0,0,0,0
2018-11-27 15:37:02:324.05,2,0,0,0,0,0,0
2018-11-27 15:37:02:324.09,0,-1.069652,0.7303198,-0.626228,284.156,42.15234,137.4769
2018-11-27 15:37:02:324.09,1,0,0,0,0,0,0
2018-11-27 15:37:02:324.09,2,0,0,0,0,0,0
2018-11-27 15:37:02:324.13,0,-1.069501,0.7302577,-0.6261603,284.1609,42.16961,137.4636
2018-11-27 15:37:02:324.13,1,0,0,0,0,0,0
2018-11-27 15:37:02:324.13,2,0,0,0,0,0,0
2018-11-27 15:37:02:324.17,0,-1.069522,0.7302413,-0.6261581,284.1595,42.12991,137.5014
2018-11-27 15:37:02:324.17,1,0,0,0,0,0,0
2018-11-27 15:37:02:324.17,2,0,0,0,0,0,0
2018-11-27 15:37:02:324.21,0,-1.069449,0.7302783,-0.6261515,284.163,42.12894,137.5
2018-11-27 15:37:02:324.21,1,0,0,0,0,0,0
2018-11-27 15:37:02:324.21,2,0,0,0,0,0,0
2018-11-27 15:37:02:324.24,0,-1.069595,0.7303068,-0.6262264,284.1614,42.13248,137.5001
2018-11-27 15:37:02:324.24,1,0,0,0,0,0,0
2018-11-27 15:37:02:324.24,2,0,0,0,0,0,0
2018-11-27 15:37:02:324.28,0,-1.06953,0.7302957,-0.6261973,284.1625,42.13223,137.497
2018-11-27 15:37:02:324.28,1,0,0,0,0,0,0
2018-11-27 15:37:02:324.28,2,0,0,0,0,0,0
2018-11-27 15:37:02:324.32,0,-1.069388,0.7302008,-0.6261461,284.1563,42.12624,137.5049
2018-11-27 15:37:02:324.32,1,0,0,0,0,0,0
2018-11-27 15:37:02:324.32,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.36,0,-1.069385,0.7302284,-0.6261317,284.1568,42.13602,137.4928
2018-11-27 15:37:03:324.36,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.36,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.40,0,-1.069334,0.7302916,-0.626132,284.1585,42.15743,137.4801
2018-11-27 15:37:03:324.40,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.40,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.44,0,-1.069322,0.7303528,-0.6262632,284.1638,42.152,137.4833
2018-11-27 15:37:03:324.44,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.44,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.48,0,-1.069529,0.7302939,-0.6262127,284.1579,42.12156,137.5107
2018-11-27 15:37:03:324.48,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.48,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.52,0,-1.069511,0.7302368,-0.6261844,284.162,42.13864,137.4966
2018-11-27 15:37:03:324.52,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.52,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.56,0,-1.069343,0.7302219,-0.6261272,284.158,42.1405,137.4956
2018-11-27 15:37:03:324.56,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.56,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.60,0,-1.06931,0.7302414,-0.6261168,284.16,42.14272,137.4877
2018-11-27 15:37:03:324.60,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.60,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.64,0,-1.069284,0.7302792,-0.6261159,284.1646,42.15431,137.4787
2018-11-27 15:37:03:324.64,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.64,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.68,0,-1.069329,0.7303785,-0.6261252,284.1635,42.17064,137.464
2018-11-27 15:37:03:324.68,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.68,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.72,0,-1.069446,0.7302994,-0.6261143,284.1585,42.14351,137.4892
2018-11-27 15:37:03:324.72,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.72,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.76,0,-1.069428,0.7303149,-0.6261321,284.1603,42.13166,137.5
2018-11-27 15:37:03:324.76,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.76,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.80,0,-1.069388,0.7303327,-0.6261216,284.1594,42.15989,137.4729
2018-11-27 15:37:03:324.80,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.80,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.84,0,-1.069433,0.7302943,-0.6261025,284.164,42.18093,137.4515
2018-11-27 15:37:03:324.84,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.84,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.88,0,-1.069407,0.730267,-0.6260982,284.1573,42.19998,137.4286
2018-11-27 15:37:03:324.88,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.88,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.92,0,-1.069408,0.7302126,-0.6261614,284.1646,42.18702,137.4472
2018-11-27 15:37:03:324.92,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.92,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.95,0,-1.06953,0.7302123,-0.6262099,284.1613,42.18703,137.4463
2018-11-27 15:37:03:324.95,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.95,2,0,0,0,0,0,0
2018-11-27 15:37:03:324.99,0,-1.06955,0.7302358,-0.6262038,284.1603,42.17721,137.4492
2018-11-27 15:37:03:324.99,1,0,0,0,0,0,0
2018-11-27 15:37:03:324.99,2,0,0,0,0,0,0
2018-11-27 15:37:03:325.03,0,-1.069589,0.7302997,-0.6261962,284.1603,42.15565,137.4681
2018-11-27 15:37:03:325.03,1,0,0,0,0,0,0
2018-11-27 15:37:03:325.03,2,0,0,0,0,0,0
2018-11-27 15:37:03:325.07,0,-1.069611,0.7303297,-0.626204,284.1624,42.17023,137.4557
2018-11-27 15:37:03:325.07,1,0,0,0,0,0,0
2018-11-27 15:37:03:325.07,2,0,0,0,0,0,0
2018-11-27 15:37:03:325.11,0,-1.069793,0.7303717,-0.6262664,284.1638,42.1707,137.457
2018-11-27 15:37:03:325.11,1,0,0,0,0,0,0
2018-11-27 15:37:03:325.11,2,0,0,0,0,0,0
2018-11-27 15:37:03:325.15,0,-1.069592,0.7303375,-0.6262042,284.1667,42.20447,137.4182
2018-11-27 15:37:03:325.15,1,0,0,0,0,0,0
2018-11-27 15:37:03:325.15,2,0,0,0,0,0,0
2018-11-27 15:37:03:325.19,0,-1.06961,0.7303179,-0.6262392,284.1577,42.13839,137.4901
2018-11-27 15:37:03:325.19,1,0,0,0,0,0,0
2018-11-27 15:37:03:325.19,2,0,0,0,0,0,0
2018-11-27 15:37:03:325.23,0,-1.069583,0.7302898,-0.6262304,284.1615,42.14718,137.4712
2018-11-27 15:37:03:325.23,1,0,0,0,0,0,0
2018-11-27 15:37:03:325.23,2,0,0,0,0,0,0
2018-11-27 15:37:03:325.27,0,-1.069671,0.7303176,-0.6262605,284.1561,42.16151,137.4617
2018-11-27 15:37:03:325.27,1,0,0,0,0,0,0
2018-11-27 15:37:03:325.27,2,0,0,0,0,0,0
2018-11-27 15:37:03:325.31,0,-1.069636,0.7302727,-0.6262386,284.158,42.1845,137.4381
2018-11-27 15:37:03:325.31,1,0,0,0,0,0,0
2018-11-27 15:37:03:325.31,2,0,0,0,0,0,0
2018-11-27 15:37:03:325.35,0,-1.069452,0.7302544,-0.6261542,284.1659,42.19284,137.427
2018-11-27 15:37:03:325.35,1,0,0,0,0,0,0
2018-11-27 15:37:03:325.35,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.39,0,-1.069497,0.7302784,-0.6261764,284.1581,42.19969,137.4235
2018-11-27 15:37:04:325.39,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.39,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.43,0,-1.069518,0.7302308,-0.6261752,284.1653,42.18618,137.4413
2018-11-27 15:37:04:325.43,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.43,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.47,0,-1.06951,0.7302216,-0.6262988,284.1639,42.17889,137.4513
2018-11-27 15:37:04:325.47,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.47,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.51,0,-1.069731,0.7302916,-0.6262715,284.1613,42.16233,137.4604
2018-11-27 15:37:04:325.51,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.51,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.55,0,-1.069773,0.730338,-0.6262154,284.1609,42.16545,137.4579
2018-11-27 15:37:04:325.55,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.55,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.59,0,-1.069595,0.7303046,-0.6261666,284.1698,42.19775,137.4342
2018-11-27 15:37:04:325.59,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.59,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.63,0,-1.069649,0.7302976,-0.6262148,284.1712,42.17819,137.4561
2018-11-27 15:37:04:325.63,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.63,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.67,0,-1.069607,0.7303311,-0.626193,284.1719,42.18744,137.4421
2018-11-27 15:37:04:325.67,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.67,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.70,0,-1.069537,0.7303454,-0.6261885,284.1728,42.17965,137.4455
2018-11-27 15:37:04:325.70,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.70,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.74,0,-1.069712,0.7303331,-0.6262597,284.1675,42.1776,137.4541
2018-11-27 15:37:04:325.74,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.74,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.78,0,-1.069735,0.7303197,-0.6262439,284.1635,42.16468,137.4653
2018-11-27 15:37:04:325.78,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.78,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.82,0,-1.069571,0.7303213,-0.6262239,284.1683,42.18197,137.451
2018-11-27 15:37:04:325.82,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.82,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.86,0,-1.069597,0.730334,-0.6262421,284.1665,42.16687,137.4617
2018-11-27 15:37:04:325.86,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.86,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.90,0,-1.069591,0.7303631,-0.6262105,284.1667,42.15929,137.4735
2018-11-27 15:37:04:325.90,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.90,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.94,0,-1.06983,0.7303284,-0.6262776,284.1646,42.15298,137.4848
2018-11-27 15:37:04:325.94,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.94,2,0,0,0,0,0,0
2018-11-27 15:37:04:325.98,0,-1.06983,0.7302887,-0.6262882,284.1604,42.15862,137.4734
2018-11-27 15:37:04:325.98,1,0,0,0,0,0,0
2018-11-27 15:37:04:325.98,2,0,0,0,0,0,0
2018-11-27 15:37:04:326.02,0,-1.069613,0.7302474,-0.6262323,284.1628,42.15073,137.4814
2018-11-27 15:37:04:326.02,1,0,0,0,0,0,0
2018-11-27 15:37:04:326.02,2,0,0,0,0,0,0
2018-11-27 15:37:04:326.06,0,-1.0696,0.7302794,-0.6262066,284.1626,42.17745,137.4541
2018-11-27 15:37:04:326.06,1,0,0,0,0,0,0
2018-11-27 15:37:04:326.06,2,0,0,0,0,0,0
2018-11-27 15:37:04:326.10,0,-1.069622,0.7302946,-0.6261914,284.1603,42.16167,137.4733
2018-11-27 15:37:04:326.10,1,0,0,0,0,0,0
2018-11-27 15:37:04:326.10,2,0,0,0,0,0,0
2018-11-27 15:37:04:326.14,0,-1.069607,0.7303563,-0.6261968,284.1606,42.17308,137.4631
2018-11-27 15:37:04:326.14,1,0,0,0,0,0,0
2018-11-27 15:37:04:326.14,2,0,0,0,0,0,0
2018-11-27 15:37:04:326.18,0,-1.069832,0.7303849,-0.6262338,284.1626,42.13397,137.4966
2018-11-27 15:37:04:326.18,1,0,0,0,0,0,0
2018-11-27 15:37:04:326.18,2,0,0,0,0,0,0
2018-11-27 15:37:04:326.22,0,-1.069813,0.7303449,-0.6262583,284.1563,42.14213,137.4886
2018-11-27 15:37:04:326.22,1,0,0,0,0,0,0
2018-11-27 15:37:04:326.22,2,0,0,0,0,0,0
2018-11-27 15:37:04:326.26,0,-1.069618,0.7303037,-0.6262069,284.1595,42.18687,137.4464
2018-11-27 15:37:04:326.26,1,0,0,0,0,0,0
2018-11-27 15:37:04:326.26,2,0,0,0,0,0,0
2018-11-27 15:37:04:326.30,0,-1.069576,0.730302,-0.6261783,284.1641,42.1988,137.4332
2018-11-27 15:37:04:326.30,1,0,0,0,0,0,0
2018-11-27 15:37:04:326.30,2,0,0,0,0,0,0
2018-11-27 15:37:04:326.34,0,-1.069569,0.7302794,-0.6261521,284.1634,42.18214,137.4524
2018-11-27 15:37:04:326.34,1,0,0,0,0,0,0
2018-11-27 15:37:04:326.34,2,0,0,0,0,0,0
2018-11-27 15:37:05:326.38,0,-1.069702,0.7303094,-0.6262401,284.1599,42.18565,137.4405
2018-11-27 15:37:05:326.38,1,0,0,0,0,0,0
2018-11-27 15:37:05:326.38,2,0,0,0,0,0,0
2018-11-27 15:37:05:326.42,0,-1.069682,0.7303365,-0.6262736,284.1581,42.17173,137.459
2018-11-27 15:37:05:326.42,1,0,0,0,0,0,0
2018-11-27 15:37:05:326.42,2,0,0,0,0,0,0
2018-11-27 15:37:05:326.46,0,-1.069524,0.73031,-0.6262042,284.1637,42.21098,137.4212
2018-11-27 15:37:05:326.46,1,0,0,0,0,0,0
2018-11-27 15:37:05:326.46,2,0,0,0,0,0,0
2018-11-27 15:37:05:326.50,0,-1.069527,0.7302981,-0.6261764,284.1575,42.17168,137.4607
2018-11-27 15:37:05:326.50,1,0,0,0,0,0,0
2018-11-27 15:37:05:326.50,2,0,0,0,0,0,0
2018-11-27 15:37:05:326.54,0,-1.069582,0.7303129,-0.6262006,284.1642,42.23924,137.3966
2018-11-27 15:37:05:326.54,1,0,0,0,0,0,0
2018-11-27 15:37:05:326.54,2,0,0,0,0,0,0
2018-11-27 15:37:05:326.58,0,-1.069566,0.7303413,-0.6262315,284.1602,42.18605,137.4491
2018-11-27 15:37:05:326.58,1,0,0,0,0,0,0
2018-11-27 15:37:05:326.58,2,0,0,0,0,0,0
2018-11-27 15:37:05:326.61,0,-1.069661,0.7303848,-0.6263086,284.1632,42.19436,137.4389
2018-11-27 15:37:05:326.61,1,0,0,0,0,0,0
2018-11-27 15:37:05:326.61,2,0,0,0,0,0,0
2018-11-27 15:37:05:326.65,0,-1.069636,0.7303987,-0.6261882,284.1542,42.19749,137.4359
2018-11-27 15:37:05:326.65,1,0,0,0,0,0,0
2018-11-27 15:37:05:326.65,2,0,0,0,0,0,0
2018-11-27 15:37:05:326.69,0,-1.069605,0.7303336,-0.626317,284.1517,42.2063,137.4182
