Time,Idx,PosX,PosY,PosZ,RotX,RotY,RotZ
2018-11-27 14:56:29:31.98,0,-1.087265,0.7583052,-0.6269305,282.2863,35.73945,145.1547
2018-11-27 14:56:29:31.98,1,-1.317541,0.785653,-0.5873138,84.10223,264.9012,262.3756
2018-11-27 14:56:29:31.98,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.02,0,-1.087289,0.7583193,-0.6268821,282.2894,35.79116,145.1059
2018-11-27 14:56:29:32.02,1,-1.320567,0.784853,-0.5893796,84.11964,266.6333,264.1897
2018-11-27 14:56:29:32.02,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.06,0,-1.087275,0.7583193,-0.6268825,282.2953,35.80267,145.089
2018-11-27 14:56:29:32.06,1,-1.331271,0.7852501,-0.5956827,84.00119,269.3516,266.9547
2018-11-27 14:56:29:32.06,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.10,0,-1.087222,0.7583145,-0.626905,282.2928,35.73158,145.16
2018-11-27 14:56:29:32.10,1,-1.338871,0.7862173,-0.5988531,84.13191,270.4525,268.0197
2018-11-27 14:56:29:32.10,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.14,0,-1.087261,0.7583476,-0.6269453,282.296,35.77732,145.1115
2018-11-27 14:56:29:32.14,1,-1.346938,0.7889627,-0.6026226,84.19738,271.3454,269.0607
2018-11-27 14:56:29:32.14,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.18,0,-1.087353,0.7583256,-0.6269686,282.2896,35.75643,145.1402
2018-11-27 14:56:29:32.18,1,-1.343174,0.7887411,-0.6022424,84.10445,271.1348,269
2018-11-27 14:56:29:32.18,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.22,0,-1.087353,0.75833,-0.6269738,282.3043,35.84759,145.0463
2018-11-27 14:56:29:32.22,1,-1.355719,0.7915103,-0.6104723,84.37113,273.4154,271.3674
2018-11-27 14:56:29:32.22,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.26,0,-1.08732,0.7582936,-0.6269034,282.2911,35.67493,145.2208
2018-11-27 14:56:29:32.26,1,-1.314672,0.7769347,-0.5811291,83.85905,261.6042,258.681
2018-11-27 14:56:29:32.26,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.30,0,-1.087293,0.7582948,-0.6269191,282.3066,35.84665,145.0497
2018-11-27 14:56:29:32.30,1,-1.306448,0.7734223,-0.5759414,83.88548,260.1215,256.7214
2018-11-27 14:56:29:32.30,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.34,0,-1.087288,0.7583173,-0.6269466,282.284,35.66569,145.2291
2018-11-27 14:56:29:32.34,1,-1.295748,0.7683615,-0.5694746,83.97738,261.9482,257.9843
2018-11-27 14:56:29:32.34,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.38,0,-1.087455,0.7583554,-0.6269787,282.3092,35.8918,145.0057
2018-11-27 14:56:29:32.38,1,-1.286762,0.7667882,-0.5649372,84.07332,263.7189,259.2827
2018-11-27 14:56:29:32.38,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.42,0,-1.087472,0.7583494,-0.627003,282.2876,35.71833,145.1746
2018-11-27 14:56:29:32.42,1,-1.282972,0.7660929,-0.5629054,84.21471,263.9039,259.0898
2018-11-27 14:56:29:32.42,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.46,0,-1.087269,0.7583022,-0.6269193,282.313,35.85703,145.044
2018-11-27 14:56:29:32.46,1,-1.28534,0.7670137,-0.5642021,84.55101,263.7485,258.3597
2018-11-27 14:56:29:32.46,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.50,0,-1.087282,0.7583109,-0.6269668,282.2936,35.73467,145.1662
2018-11-27 14:56:29:32.50,1,-1.285563,0.767128,-0.5643801,84.74313,264.0545,258.4207
2018-11-27 14:56:29:32.50,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.54,0,-1.087209,0.7582641,-0.6268825,282.3154,35.77238,145.1277
2018-11-27 14:56:29:32.54,1,-1.284637,0.7669241,-0.5639605,84.92094,264.329,258.5081
2018-11-27 14:56:29:32.54,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.58,0,-1.086947,0.7582327,-0.6268149,282.2992,35.74942,145.1497
2018-11-27 14:56:29:32.58,1,-1.2848,0.7667705,-0.5642057,85.10804,264.9724,258.9821
2018-11-27 14:56:29:32.58,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.62,0,-1.086706,0.7582409,-0.626733,282.2968,35.75607,145.1449
2018-11-27 14:56:29:32.62,1,-1.293345,0.7691186,-0.5688234,85.45076,265.1141,258.8848
2018-11-27 14:56:29:32.62,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.66,0,-1.08572,0.7580776,-0.6264538,282.3063,35.79754,145.109
2018-11-27 14:56:29:32.66,1,-1.294349,0.7694471,-0.5693405,85.60239,265.2525,258.9278
2018-11-27 14:56:29:32.66,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.70,0,-1.084908,0.7582853,-0.6260795,282.31,35.91878,144.9828
2018-11-27 14:56:29:32.70,1,-1.296433,0.7700806,-0.570565,85.73465,265.5504,259.1417
2018-11-27 14:56:29:32.70,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.74,0,-1.084724,0.7579728,-0.6260237,282.3038,36.03249,144.8891
2018-11-27 14:56:29:32.74,1,-1.297783,0.7703302,-0.5713693,85.84834,265.6715,259.1999
2018-11-27 14:56:29:32.74,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.78,0,-1.085002,0.7578603,-0.6260356,282.2749,35.93916,144.9885
2018-11-27 14:56:29:32.78,1,-1.302589,0.7716121,-0.5741256,86.06971,265.9992,259.4188
2018-11-27 14:56:29:32.78,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.82,0,-1.085153,0.757902,-0.6261278,282.2683,35.82965,145.0921
2018-11-27 14:56:29:32.82,1,-1.303936,0.7721089,-0.5750387,86.15106,266.2191,259.6004
2018-11-27 14:56:29:32.82,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.86,0,-1.085252,0.7579466,-0.6261963,282.2675,35.9637,144.9854
2018-11-27 14:56:29:32.86,1,-1.305034,0.7724042,-0.5756027,86.21618,266.3366,259.6845
2018-11-27 14:56:29:32.86,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:29:32.90,0,-1.082906,0.757399,-0.6256217,282.2637,35.60375,145.3322
2018-11-27 14:56:29:32.90,1,-1.306053,0.7726162,-0.5761725,86.27259,266.4089,259.7269
2018-11-27 14:56:29:32.90,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:32.94,0,-1.078638,0.7569065,-0.6241477,282.2387,35.55363,145.3896
2018-11-27 14:56:30:32.94,1,-1.306925,0.7728914,-0.5766552,86.32257,266.4911,259.7707
2018-11-27 14:56:30:32.94,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:32.98,0,-1.076875,0.7565609,-0.6232933,282.2552,35.41252,145.5812
2018-11-27 14:56:30:32.98,1,-1.307853,0.7731863,-0.5771604,86.36455,266.6042,259.8588
2018-11-27 14:56:30:32.98,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.02,0,-1.079461,0.7568582,-0.6240728,282.2573,35.3397,145.5726
2018-11-27 14:56:30:33.02,1,-1.309136,0.7735083,-0.5779707,86.44273,266.6986,259.9142
2018-11-27 14:56:30:33.02,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.06,0,-1.081607,0.7572702,-0.6248102,282.1958,34.9787,145.873
2018-11-27 14:56:30:33.06,1,-1.309523,0.7736099,-0.5782118,86.46958,266.7824,259.9737
2018-11-27 14:56:30:33.06,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.10,0,-1.082752,0.7574964,-0.6252957,282.218,35.09672,145.6799
2018-11-27 14:56:30:33.10,1,-1.309773,0.7736896,-0.5783415,86.48793,266.835,260.012
2018-11-27 14:56:30:33.10,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.14,0,-1.083673,0.7576746,-0.6255922,282.0525,34.81078,145.91
2018-11-27 14:56:30:33.14,1,-1.30997,0.7737772,-0.5784497,86.50128,266.8693,260.0199
2018-11-27 14:56:30:33.14,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.18,0,-1.08443,0.7578292,-0.6259254,281.8962,34.83042,145.8459
2018-11-27 14:56:30:33.18,1,-1.310055,0.7738113,-0.5785053,86.5185,266.8797,260.0224
2018-11-27 14:56:30:33.18,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.22,0,-1.085223,0.7578973,-0.6263122,281.8893,33.35592,147.3391
2018-11-27 14:56:30:33.22,1,-1.310509,0.7739216,-0.5787613,86.57263,266.9414,260.0722
2018-11-27 14:56:30:33.22,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.26,0,-1.085719,0.7579585,-0.6263582,281.9268,32.98482,147.7429
2018-11-27 14:56:30:33.26,1,-1.310581,0.7739394,-0.5788028,86.58562,267.08,260.2041
2018-11-27 14:56:30:33.26,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.30,0,-1.08607,0.7580457,-0.6265411,282.2005,33.54897,147.2842
2018-11-27 14:56:30:33.30,1,-1.310564,0.7739426,-0.5787624,86.59757,267.1703,260.2881
2018-11-27 14:56:30:33.30,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.34,0,-1.086433,0.758137,-0.6266922,282.2207,34.935,146.272
2018-11-27 14:56:30:33.34,1,-1.310549,0.7739727,-0.578829,86.61245,267.1927,260.3064
2018-11-27 14:56:30:33.34,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.38,0,-1.086679,0.7581842,-0.6267151,282.0641,33.23163,147.8684
2018-11-27 14:56:30:33.38,1,-1.310524,0.7739606,-0.5787471,86.62525,267.3993,260.5027
2018-11-27 14:56:30:33.38,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.42,0,-1.086755,0.7581391,-0.6267578,282.1996,33.91059,147.187
2018-11-27 14:56:30:33.42,1,-1.310638,0.7740319,-0.5788723,86.65842,267.2977,260.4093
2018-11-27 14:56:30:33.42,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.46,0,-1.086817,0.7581182,-0.6267661,282.1622,33.55806,147.5673
2018-11-27 14:56:30:33.46,1,-1.310708,0.7740077,-0.5788313,86.67545,267.3116,260.4185
2018-11-27 14:56:30:33.46,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.50,0,-1.086893,0.7581314,-0.6268166,282.208,34.10806,147.0415
2018-11-27 14:56:30:33.50,1,-1.310677,0.7739767,-0.5787783,86.6827,267.3107,260.408
2018-11-27 14:56:30:33.50,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.54,0,-1.086846,0.7580733,-0.6267846,282.2098,34.58205,146.717
2018-11-27 14:56:30:33.54,1,-1.310701,0.7739531,-0.5789366,86.69524,267.4412,260.5531
2018-11-27 14:56:30:33.54,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.58,0,-1.086745,0.7581259,-0.6267557,282.1746,34.24277,147.0194
2018-11-27 14:56:30:33.58,1,-1.310635,0.7739299,-0.5788419,86.71014,267.5991,260.7034
2018-11-27 14:56:30:33.58,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.62,0,-1.086721,0.7581617,-0.6266845,282.2063,34.50897,146.7674
2018-11-27 14:56:30:33.62,1,-1.310508,0.7739134,-0.5787525,86.72033,267.6983,260.8047
2018-11-27 14:56:30:33.62,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.66,0,-1.086574,0.7581252,-0.6265921,282.2178,34.46243,146.8187
2018-11-27 14:56:30:33.66,1,-1.310611,0.7739335,-0.5788458,86.75508,267.4883,260.5986
2018-11-27 14:56:30:33.66,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.70,0,-1.08655,0.758149,-0.626614,282.2079,34.42479,146.8524
2018-11-27 14:56:30:33.70,1,-1.310649,0.7739407,-0.5787895,86.76856,267.4709,260.5811
2018-11-27 14:56:30:33.70,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.74,0,-1.086449,0.7581281,-0.6266169,282.2311,34.51337,146.7671
2018-11-27 14:56:30:33.74,1,-1.310618,0.7739294,-0.5787671,86.78137,267.5068,260.6156
2018-11-27 14:56:30:33.74,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.78,0,-1.086457,0.7581692,-0.6265379,282.1484,33.88372,147.3238
2018-11-27 14:56:30:33.78,1,-1.310503,0.7739284,-0.5787664,86.79503,267.7383,260.8482
2018-11-27 14:56:30:33.78,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.82,0,-1.086324,0.7581664,-0.6265121,282.2138,34.5183,146.745
2018-11-27 14:56:30:33.82,1,-1.310703,0.7740222,-0.5788102,86.81759,267.7356,260.8448
2018-11-27 14:56:30:33.82,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.86,0,-1.086068,0.7581387,-0.6264787,282.1974,34.28201,146.9667
2018-11-27 14:56:30:33.86,1,-1.310801,0.7739912,-0.5788735,86.85477,267.5556,260.6816
2018-11-27 14:56:30:33.86,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:30:33.90,0,-1.086139,0.7581353,-0.6264823,282.218,34.39833,146.8472
2018-11-27 14:56:30:33.90,1,-1.310911,0.7740698,-0.5788897,86.86407,267.5999,260.7212
2018-11-27 14:56:30:33.90,2,-1.188841,0.7330816,-0.6095421,271.4978,70.82115,129.797
2018-11-27 14:56:31:33.94,0,-1.086239,0.758076,-0.6264691,282.1657,33.9732,147.2582
2018-11-27 14:56:31:33.94,1,-1.310784,0.7739957,-0.5788994,86.87369,267.5887,260.715
2018-11-27 14:56:31:33.94,2,-1.460532,0.9387538,-0.6321493,301.5172,278.0147,262.4857
2018-11-27 14:56:31:33.98,0,-1.086077,0.7580558,-0.6264732,282.1912,34.23956,147.0175
2018-11-27 14:56:31:33.98,1,-1.310708,0.7739772,-0.5788488,86.88807,267.774,260.9036
2018-11-27 14:56:31:33.98,2,-1.595161,0.9225119,-0.6816048,304.4322,251.9633,283.1702
2018-11-27 14:56:31:34.02,0,-1.08599,0.758037,-0.6264306,282.209,34.48064,146.7841
2018-11-27 14:56:31:34.02,1,-1.310804,0.7740051,-0.5788293,86.90523,267.8649,260.9947
2018-11-27 14:56:31:34.02,2,-1.689357,0.9118441,-0.7164727,320.4192,230.1801,301.3398
2018-11-27 14:56:31:34.06,0,-1.08595,0.7580005,-0.6264126,282.1936,34.16747,147.0671
2018-11-27 14:56:31:34.06,1,-1.310969,0.7740828,-0.5789792,86.93727,267.6296,260.7703
2018-11-27 14:56:31:34.06,2,-1.782504,0.9083295,-0.7495952,337.1861,220.6829,305.6688
2018-11-27 14:56:31:34.10,0,-1.085929,0.7580326,-0.6263707,282.1952,34.24928,147.0359
2018-11-27 14:56:31:34.10,1,-1.311049,0.7741092,-0.5790496,86.95014,267.6605,260.8023
2018-11-27 14:56:31:34.10,2,-1.759603,0.9143596,-0.7157137,336.5681,225.6784,297.7443
2018-11-27 14:56:31:34.14,0,-1.086038,0.7580619,-0.6264202,282.2319,34.61888,146.6703
2018-11-27 14:56:31:34.14,1,-1.31119,0.7740951,-0.5790561,86.96881,267.6337,260.7813
2018-11-27 14:56:31:34.14,2,-1.725878,0.930889,-0.6736327,339.3553,222.7505,294.1122
2018-11-27 14:56:31:34.18,0,-1.086109,0.7580739,-0.6264322,282.1977,34.50386,146.7765
2018-11-27 14:56:31:34.18,1,-1.31116,0.7740651,-0.5790797,86.98079,267.8779,261.0237
2018-11-27 14:56:31:34.18,2,-1.685916,0.9431667,-0.6273772,331.036,227.1706,285.6306
2018-11-27 14:56:31:34.22,0,-1.086032,0.7580473,-0.6264454,282.1948,34.47617,146.8
2018-11-27 14:56:31:34.22,1,-1.311213,0.7740602,-0.579074,86.99528,267.8787,261.0207
2018-11-27 14:56:31:34.22,2,-1.599295,0.9585569,-0.5744888,324.3441,238.929,274.1446
2018-11-27 14:56:31:34.26,0,-1.085971,0.7580355,-0.6263869,282.1892,34.31205,146.961
2018-11-27 14:56:31:34.26,1,-1.311211,0.7741189,-0.5790697,87.01595,267.6253,260.7812
2018-11-27 14:56:31:34.26,2,-1.49876,0.9769518,-0.5183137,317.1972,254.6003,258.9832
2018-11-27 14:56:31:34.30,0,-1.085882,0.7580557,-0.6263437,282.2148,34.53899,146.7362
2018-11-27 14:56:31:34.30,1,-1.311201,0.7741305,-0.5790603,87.0337,267.7101,260.8738
2018-11-27 14:56:31:34.30,2,-1.466541,0.9833008,-0.505099,312.8026,270.1295,246.828
2018-11-27 14:56:31:34.34,0,-1.085874,0.7580192,-0.6263931,282.2023,34.43957,146.8368
2018-11-27 14:56:31:34.34,1,-1.311206,0.7741256,-0.5790893,87.03635,267.7122,260.8788
2018-11-27 14:56:31:34.34,2,-1.399373,0.9852551,-0.4818978,310.1429,283.2297,237.1688
2018-11-27 14:56:31:34.38,0,-1.085913,0.758007,-0.6264257,282.1925,34.50904,146.7723
2018-11-27 14:56:31:34.38,1,-1.311216,0.7740724,-0.5790896,87.04666,267.9717,261.136
2018-11-27 14:56:31:34.38,2,-1.324935,0.9889808,-0.4533575,309.6745,280.3033,240.2085
2018-11-27 14:56:31:34.42,0,-1.086009,0.7580239,-0.6264169,282.1901,34.53136,146.7534
2018-11-27 14:56:31:34.42,1,-1.311184,0.7740725,-0.5790346,87.06135,267.9649,261.1299
2018-11-27 14:56:31:34.42,2,-1.262548,0.9868616,-0.4381104,307.7176,287.7132,236.3086
2018-11-27 14:56:31:34.46,0,-1.086098,0.7580324,-0.6264238,282.2008,34.463,146.821
2018-11-27 14:56:31:34.46,1,-1.311319,0.7741027,-0.5791556,87.09727,267.6083,260.7887
2018-11-27 14:56:31:34.46,2,-1.202043,0.9796671,-0.4297213,303.3988,293.3629,235.3282
2018-11-27 14:56:31:34.50,0,-1.086083,0.7580507,-0.6264165,282.1786,34.41753,146.8961
2018-11-27 14:56:31:34.50,1,-1.31128,0.7740867,-0.579151,87.10443,267.7242,260.9167
2018-11-27 14:56:31:34.50,2,-1.16997,0.9686496,-0.4287385,299.1368,288.777,242.9216
2018-11-27 14:56:31:34.54,0,-1.086007,0.758167,-0.6264179,282.1287,33.72968,147.4838
2018-11-27 14:56:31:34.54,1,-1.311523,0.7741509,-0.57911,87.11874,267.6612,260.8547
2018-11-27 14:56:31:34.54,2,-1.134228,0.9543419,-0.433734,295.1381,292.8495,242.527
2018-11-27 14:56:31:34.58,0,-1.086037,0.7580854,-0.6264299,282.1744,34.13255,147.1037
2018-11-27 14:56:31:34.58,1,-1.311571,0.7740836,-0.5791448,87.13078,267.6692,260.8684
2018-11-27 14:56:31:34.58,2,-1.114339,0.942337,-0.4380403,292.2057,293.442,243.8489
2018-11-27 14:56:31:34.62,0,-1.086016,0.7580741,-0.6264531,282.1819,34.4091,146.8603
2018-11-27 14:56:31:34.62,1,-1.311564,0.7741446,-0.5791482,87.14008,267.9536,261.1458
2018-11-27 14:56:31:34.62,2,-1.084961,0.9256098,-0.439422,289.1067,291.8257,248.5204
2018-11-27 14:56:31:34.66,0,-1.086054,0.758078,-0.626438,282.2011,34.48811,146.8086
2018-11-27 14:56:31:34.66,1,-1.311493,0.7741494,-0.5792968,87.16199,267.6764,260.8913
2018-11-27 14:56:31:34.66,2,-1.073037,0.9087119,-0.4461434,286.3055,297.5221,245.9785
2018-11-27 14:56:31:34.70,0,-1.08603,0.7580405,-0.6264465,282.1985,34.58464,146.7056
2018-11-27 14:56:31:34.70,1,-1.31162,0.7741954,-0.5792961,87.18047,267.6712,260.8895
2018-11-27 14:56:31:34.70,2,-1.053316,0.8990459,-0.4424962,285.0105,299.7531,245.2155
2018-11-27 14:56:31:34.74,0,-1.086063,0.7580274,-0.6264592,282.184,34.37172,146.9119
2018-11-27 14:56:31:34.74,1,-1.31171,0.7741826,-0.5793377,87.18847,267.7749,260.9948
2018-11-27 14:56:31:34.74,2,-1.014191,0.8929696,-0.4258025,283.799,297.6779,248.1904
2018-11-27 14:56:31:34.78,0,-1.086116,0.7580754,-0.6264692,282.1962,34.4244,146.8583
2018-11-27 14:56:31:34.78,1,-1.311698,0.7741663,-0.5792745,87.1983,267.7027,260.9207
2018-11-27 14:56:31:34.78,2,-0.9812917,0.8933893,-0.4078277,283.8436,294.0894,251.9559
2018-11-27 14:56:31:34.82,0,-1.086057,0.7580963,-0.6264618,282.2025,34.48094,146.8148
2018-11-27 14:56:31:34.82,1,-1.311638,0.7742457,-0.5793163,87.23177,267.7499,260.9763
2018-11-27 14:56:31:34.82,2,-0.9305946,0.8995259,-0.3782583,285.2357,289.407,256.1616
2018-11-27 14:56:31:34.86,0,-1.086128,0.7581112,-0.6265103,282.1852,34.5381,146.7719
2018-11-27 14:56:31:34.86,1,-1.311778,0.7742712,-0.5794271,87.24679,267.8077,261.039
2018-11-27 14:56:31:34.86,2,-0.8934597,0.9040529,-0.3565599,285.6733,285.7523,259.3743
2018-11-27 14:56:31:34.90,0,-1.086177,0.7580763,-0.6264208,282.207,34.61092,146.6972
2018-11-27 14:56:31:34.90,1,-1.311898,0.7743113,-0.5793684,87.25484,267.6543,260.8859
2018-11-27 14:56:31:34.90,2,-0.8633667,0.9083428,-0.3399116,286.3239,281.6052,263.1454
2018-11-27 14:56:32:34.94,0,-1.086275,0.7580723,-0.6264809,282.1845,34.32726,146.9571
2018-11-27 14:56:32:34.94,1,-1.311982,0.7743161,-0.5794194,87.25983,267.6787,260.908
2018-11-27 14:56:32:34.94,2,-0.8180338,0.9139959,-0.3169902,286.7461,278.3119,266.3059
2018-11-27 14:56:32:34.98,0,-1.086192,0.7580572,-0.6265026,282.1954,34.43032,146.8509
2018-11-27 14:56:32:34.98,1,-1.311998,0.7743459,-0.5794904,87.26662,267.703,260.9351
2018-11-27 14:56:32:34.98,2,-0.812131,0.9172471,-0.3116781,288.3966,272.8543,270.9333
2018-11-27 14:56:32:35.01,0,-1.08609,0.7581062,-0.6264719,282.1968,34.45925,146.8294
2018-11-27 14:56:32:35.01,1,-1.311947,0.7743403,-0.5794758,87.30079,267.636,260.8725
2018-11-27 14:56:32:35.01,2,-0.7844273,0.9241707,-0.2926387,292.8321,256.7384,285.5716
2018-11-27 14:56:32:35.05,0,-1.086065,0.7580422,-0.6264551,282.2037,34.51846,146.7704
2018-11-27 14:56:32:35.05,1,-1.311937,0.7743231,-0.5794871,87.30891,267.6653,260.9047
2018-11-27 14:56:32:35.05,2,-0.8246435,0.9258975,-0.3052489,298.0051,246.4752,293.5344
2018-11-27 14:56:32:35.09,0,-1.086083,0.7580422,-0.6264346,282.1832,34.38437,146.8992
2018-11-27 14:56:32:35.09,1,-1.312045,0.7743316,-0.5795755,87.31248,267.696,260.9451
2018-11-27 14:56:32:35.09,2,-0.8495179,0.9322958,-0.3045012,309.0424,233.5015,303.321
2018-11-27 14:56:32:35.13,0,-1.086029,0.7580487,-0.6264023,282.1904,34.27505,147.0095
2018-11-27 14:56:32:35.13,1,-1.311943,0.774279,-0.5794697,87.32695,267.6302,260.8829
2018-11-27 14:56:32:35.13,2,-0.8653742,0.9365178,-0.3046779,309.183,233.383,301.6654
2018-11-27 14:56:32:35.17,0,-1.085944,0.7580504,-0.626399,282.1622,34.1097,147.1449
2018-11-27 14:56:32:35.17,1,-1.311948,0.7742338,-0.5794532,87.33274,267.7252,260.9789
2018-11-27 14:56:32:35.17,2,-0.8742896,0.949411,-0.294746,311.17,235.4842,296.2769
2018-11-27 14:56:32:35.21,0,-1.085915,0.7579738,-0.6263829,282.1949,34.44023,146.8214
2018-11-27 14:56:32:35.21,1,-1.311889,0.7742072,-0.5793791,87.3456,267.6613,260.9143
2018-11-27 14:56:32:35.21,2,-0.8976837,0.9594759,-0.2923952,313.7269,235.2435,292.934
2018-11-27 14:56:32:35.25,0,-1.085932,0.7580605,-0.6263693,282.1901,34.43263,146.8576
2018-11-27 14:56:32:35.25,1,-1.31163,0.7742387,-0.5793121,87.37028,267.8094,261.0754
2018-11-27 14:56:32:35.25,2,-0.952288,0.9716194,-0.300816,313.168,240.2778,284.349
2018-11-27 14:56:32:35.29,0,-1.085907,0.7580265,-0.6263937,282.2027,34.56955,146.7245
2018-11-27 14:56:32:35.29,1,-1.311739,0.7742691,-0.5793436,87.38768,267.6772,260.944
2018-11-27 14:56:32:35.29,2,-0.9727899,0.9824004,-0.2959022,311.773,247.5448,274.975
2018-11-27 14:56:32:35.33,0,-1.085951,0.7580903,-0.626381,282.1991,34.51094,146.7798
2018-11-27 14:56:32:35.33,1,-1.311821,0.7742988,-0.5793412,87.39835,267.6857,260.9551
2018-11-27 14:56:32:35.33,2,-0.992592,0.9944126,-0.2866289,309.6186,256.9851,263.3401
2018-11-27 14:56:32:35.37,0,-1.085995,0.7580795,-0.6264409,282.1862,34.52229,146.7668
2018-11-27 14:56:32:35.37,1,-1.311808,0.7742778,-0.5793681,87.40874,268.007,261.2762
2018-11-27 14:56:32:35.37,2,-0.9984292,1.010623,-0.2730671,311.3303,268.7774,249.368
2018-11-27 14:56:32:35.41,0,-1.085982,0.7581087,-0.6265882,282.2025,34.57544,146.7164
2018-11-27 14:56:32:35.41,1,-1.311844,0.7742324,-0.5794836,87.41593,267.731,261.011
2018-11-27 14:56:32:35.41,2,-1.010935,1.019506,-0.2699249,312.6678,275.4728,241.922
2018-11-27 14:56:32:35.45,0,-1.085994,0.7580661,-0.6264179,282.2023,34.51007,146.7895
2018-11-27 14:56:32:35.45,1,-1.311823,0.7742175,-0.5794083,87.4577,267.7611,261.0524
2018-11-27 14:56:32:35.45,2,-1.02028,1.025085,-0.2713078,312.6959,284.6948,234.4408
2018-11-27 14:56:32:35.49,0,-1.086027,0.7580661,-0.6264113,282.2113,34.59005,146.71
2018-11-27 14:56:32:35.49,1,-1.311913,0.7742473,-0.5793929,87.47222,267.6233,260.9224
