Time,Idx,PosX,PosY,PosZ,RotX,RotY,RotZ
2018-11-27 16:23:26:40.86,1,0.7315001,0.8496259,0.2386881,335.4442,331.0235,326.4351
2018-11-27 16:23:26:40.86,2,0.855214,0.9693752,-0.0899294,343.9562,109.7276,175.9587
2018-11-27 16:23:26:40.90,0,0.6001889,0.8549827,-0.3073134,10.85464,173.09,109.0721
2018-11-27 16:23:26:40.90,1,0.7173486,0.8540951,0.242022,334.281,330.3573,325.0217
2018-11-27 16:23:26:40.90,2,0.8555788,0.9698125,-0.08992654,343.412,109.7124,175.9956
2018-11-27 16:23:26:40.94,0,0.6123327,0.8522345,-0.3112534,10.17126,172.1941,107.6547
2018-11-27 16:23:26:40.94,1,0.706565,0.8580268,0.2444912,333.4592,329.6164,323.9552
2018-11-27 16:23:26:40.94,2,0.8560755,0.9701874,-0.08967096,343.2508,109.8385,175.8075
2018-11-27 16:23:26:40.98,0,0.6235088,0.8491946,-0.3162488,9.007383,171.3089,105.9013
2018-11-27 16:23:26:40.98,1,0.692243,0.8647007,0.2467003,332.1383,328.1772,322.5949
2018-11-27 16:23:26:40.98,2,0.8571864,0.9698187,-0.08934981,341.8187,110.5345,175.9956
2018-11-27 16:23:26:41.02,0,0.6307144,0.8472216,-0.3190737,7.913106,170.7636,104.7799
2018-11-27 16:23:26:41.02,1,0.6810483,0.8704181,0.2483049,331.0842,327.5155,321.1212
2018-11-27 16:23:26:41.02,2,0.8583267,0.9687833,-0.08863002,339.8056,111.2763,176.1181
2018-11-27 16:23:26:41.06,0,0.6416249,0.8461435,-0.3211786,6.609297,169.9317,103.7035
2018-11-27 16:23:26:41.06,1,0.6651021,0.8787822,0.2506878,329.6954,327.6134,318.2901
2018-11-27 16:23:26:41.06,2,0.8596265,0.967534,-0.0881415,337.3578,112.7708,176.3966
2018-11-27 16:23:26:41.10,0,0.6041151,0.8492009,-0.3311353,5.588223,168.2803,102.9503
2018-11-27 16:23:26:41.10,1,0.650725,0.8877422,0.2540393,328.4716,328.8655,314.952
2018-11-27 16:23:26:41.10,2,0.8600391,0.9681888,-0.08765465,336.183,112.8661,178.0712
2018-11-27 16:23:26:41.14,0,0.6062363,0.8509351,-0.3313656,5.225053,167.1606,102.9079
2018-11-27 16:23:26:41.14,1,0.6406107,0.8941946,0.2567883,327.3651,329.4794,312.6076
2018-11-27 16:23:26:41.14,2,0.8621085,0.9683492,-0.08670539,335.1933,112.6547,178.8671
2018-11-27 16:23:26:41.18,0,0.6060497,0.8533397,-0.3307305,5.071258,166.559,103.2783
2018-11-27 16:23:26:41.18,1,0.628688,0.9005947,0.2612262,326.36,330.7933,309.3187
2018-11-27 16:23:26:41.18,2,0.86724,0.968016,-0.08482105,333.2745,112.3313,178.9689
2018-11-27 16:23:26:41.22,0,0.6054281,0.8557838,-0.3293962,4.885829,166.483,103.6062
2018-11-27 16:23:26:41.22,1,0.6221026,0.9041768,0.2641464,325.7134,330.7425,308.535
2018-11-27 16:23:26:41.22,2,0.8715177,0.9689776,-0.08205289,332.154,111.8086,178.9446
2018-11-27 16:23:26:41.26,0,0.6035589,0.8592279,-0.3274129,5.072216,165.8947,104.2338
2018-11-27 16:23:26:41.26,1,0.6164786,0.9064404,0.2675185,325.1365,330.6928,308.0605
2018-11-27 16:23:26:41.26,2,0.8755027,0.9707872,-0.07816511,332.1633,110.3879,179.1197
2018-11-27 16:23:26:41.30,0,0.5994797,0.8607984,-0.32578,5.580801,165.6204,105.0397
2018-11-27 16:23:26:41.30,1,0.6151319,0.9058228,0.2717757,324.7056,329.9421,308.3694
2018-11-27 16:23:26:41.30,2,0.8788525,0.9715623,-0.07504922,331.7954,110.321,178.7854
2018-11-27 16:23:26:41.34,0,0.5956266,0.8625144,-0.3241189,5.847341,165.3207,105.2904
2018-11-27 16:23:26:41.34,1,0.6172763,0.9039446,0.2745278,324.5745,329.0531,309.8324
2018-11-27 16:23:26:41.34,2,0.8796059,0.972108,-0.07386237,331.1051,110.8707,178.5543
2018-11-27 16:23:26:41.38,0,0.5883795,0.8647263,-0.3216825,6.493465,164.5153,105.5429
2018-11-27 16:23:26:41.38,1,0.6259459,0.9002706,0.278361,325.1481,329.2295,311.397
2018-11-27 16:23:26:41.38,2,0.8787457,0.973316,-0.07329386,330.4413,110.8123,178.8622
2018-11-27 16:23:26:41.42,0,0.5799015,0.8661633,-0.3199068,6.969244,164.345,105.9813
2018-11-27 16:23:26:41.42,1,0.6358397,0.8961105,0.2805087,326.1119,330.4635,312.3649
2018-11-27 16:23:26:41.42,2,0.8766088,0.9739782,-0.0728907,330.6196,110.9967,178.2469
2018-11-27 16:23:26:41.46,0,0.5646461,0.868073,-0.3170331,7.587187,164.7688,107.0633
2018-11-27 16:23:26:41.46,1,0.6537644,0.8879607,0.2819275,328.048,333.2652,313.0441
2018-11-27 16:23:26:41.46,2,0.870852,0.973947,-0.07411677,332.7701,111.6399,177.7746
2018-11-27 16:23:26:41.50,0,0.5514221,0.8700138,-0.3142801,8.452634,164.7254,108.1289
2018-11-27 16:23:26:41.50,1,0.6695073,0.8800077,0.2810095,329.6064,334.2712,314.5486
2018-11-27 16:23:26:41.50,2,0.8670827,0.9745108,-0.07481152,333.9867,111.4442,178.3629
2018-11-27 16:23:26:41.54,0,0.5306162,0.8736839,-0.3105105,9.768142,165.2157,109.7501
2018-11-27 16:23:26:41.54,1,0.6932049,0.8671885,0.2763914,331.6835,333.7118,318.1692
2018-11-27 16:23:26:41.54,2,0.8602248,0.973869,-0.07602543,334.7571,112.0833,178.2316
2018-11-27 16:23:26:41.58,0,0.5139799,0.8767117,-0.3076368,10.56926,166.1334,111.2024
2018-11-27 16:23:26:41.58,1,0.7120882,0.8575564,0.2709286,333.5005,333.4424,321.1801
2018-11-27 16:23:26:41.58,2,0.8537931,0.9730439,-0.07691675,336.059,111.8865,178.0447
2018-11-27 16:23:26:41.62,0,0.4908584,0.8802256,-0.3036404,12.0871,167.1519,113.2409
2018-11-27 16:23:26:41.62,1,0.7394954,0.8453228,0.2612008,335.6568,333.3409,325.4679
2018-11-27 16:23:26:41.62,2,0.8447932,0.9700415,-0.07842952,337.5318,111.1182,177.4599
2018-11-27 16:23:26:41.66,0,0.4737158,0.8824856,-0.3005958,13.41177,168.1481,114.7772
2018-11-27 16:23:26:41.66,1,0.7595176,0.8381248,0.2528353,337.7846,333.66,329.2042
2018-11-27 16:23:26:41.66,2,0.8383939,0.9675757,-0.07964581,337.9848,110.267,176.7535
2018-11-27 16:23:26:41.70,0,0.4526817,0.8861971,-0.2966872,14.95958,169.4884,116.605
2018-11-27 16:23:26:41.70,1,0.7854296,0.8336816,0.2409775,340.4024,335.4484,334.0799
2018-11-27 16:23:26:41.70,2,0.8326195,0.9671863,-0.08047968,338.8727,107.9916,175.6875
2018-11-27 16:23:26:41.74,0,0.4393599,0.8899611,-0.2944384,15.76023,170.4432,117.9148
2018-11-27 16:23:26:41.74,1,0.803407,0.8348107,0.2319135,341.8206,337.8117,337.2561
2018-11-27 16:23:26:41.74,2,0.8309714,0.968417,-0.07897645,337.6438,105.7401,175.308
2018-11-27 16:23:26:41.78,0,0.4228957,0.8941285,-0.2931331,16.70962,173.0646,120.4828
2018-11-27 16:23:26:41.78,1,0.8204945,0.836835,0.2218323,343.0342,342.9977,339.9842
2018-11-27 16:23:26:41.78,2,0.8275943,0.9680442,-0.08428925,338.508,104.6429,175.1595
2018-11-27 16:23:26:41.82,0,0.4155036,0.9006529,-0.2915792,17.31111,173.0062,121.6517
2018-11-27 16:23:26:41.82,1,0.8264328,0.8414637,0.2138073,344.1047,341.9587,342.65
2018-11-27 16:23:26:41.82,2,0.8236691,0.9701178,-0.08929211,336.5038,105.3116,174.6606
2018-11-27 16:23:27:41.86,0,0.4118168,0.9039705,-0.2922524,17.99772,174.0672,122.2154
2018-11-27 16:23:27:41.86,1,0.824582,0.8437802,0.2108285,343.733,340.6328,343.6463
2018-11-27 16:23:27:41.86,2,0.8214105,0.9719357,-0.08987314,334.9062,104.8708,173.9095
2018-11-27 16:23:27:41.90,0,0.4092358,0.907528,-0.2939604,17.34217,175.4245,122.9482
2018-11-27 16:23:27:41.90,1,0.8144275,0.8458087,0.2107189,344.2827,340.6854,343.3766
2018-11-27 16:23:27:41.90,2,0.81854,0.9744785,-0.08834606,332.3392,105.0121,173.5313
2018-11-27 16:23:27:41.93,0,0.4089299,0.9082993,-0.2960431,17.66729,175.5717,123.0029
2018-11-27 16:23:27:41.93,1,0.8023648,0.8465166,0.2124919,343.4833,340.9535,342.8843
2018-11-27 16:23:27:41.93,2,0.8154397,0.9754517,-0.08640951,332.9901,103.5907,172.1276
2018-11-27 16:23:27:41.98,0,0.4113246,0.9074844,-0.2995817,17.58554,175.6841,123.1705
2018-11-27 16:23:27:41.98,1,0.7792573,0.8458862,0.2169335,343.3177,339.9709,341.791
2018-11-27 16:23:27:41.98,2,0.8111641,0.9757733,-0.08401209,332.6766,102.8899,171.246
2018-11-27 16:23:27:42.01,0,0.4151553,0.9054815,-0.302687,17.66093,175.3006,122.8563
2018-11-27 16:23:27:42.01,1,0.7561619,0.8444508,0.2208021,342.6968,337.6178,340.8492
2018-11-27 16:23:27:42.01,2,0.8064696,0.9759034,-0.08308059,332.2691,103.0052,171.1859
2018-11-27 16:23:27:42.05,0,0.42269,0.9004856,-0.3073807,17.57382,174.4997,122.022
2018-11-27 16:23:27:42.05,1,0.7187669,0.8433772,0.2268841,342.2081,333.6011,339.3152
2018-11-27 16:23:27:42.05,2,0.7990912,0.9761516,-0.08138293,332.6576,102.7684,171.1998
2018-11-27 16:23:27:42.09,0,0.4302962,0.8955524,-0.3110171,17.38143,173.3417,120.9244
2018-11-27 16:23:27:42.09,1,0.6871473,0.8446164,0.2321745,340.8681,330.8844,337.688
2018-11-27 16:23:27:42.09,2,0.7921638,0.9762268,-0.07951862,332.8163,102.7179,171.5456
2018-11-27 16:23:27:42.13,0,0.4423134,0.8874847,-0.3157133,16.51891,171.7434,119.1988
2018-11-27 16:23:27:42.13,1,0.6395588,0.8483891,0.239682,338.2393,328.9525,333.882
2018-11-27 16:23:27:42.13,2,0.781985,0.9754788,-0.0767557,333.568,102.2365,172.1808
2018-11-27 16:23:27:42.17,0,0.4548434,0.8795395,-0.3195572,15.60132,169.7693,117.0101
2018-11-27 16:23:27:42.17,1,0.5883499,0.8564943,0.2480657,335.0177,327.1234,329.4787
2018-11-27 16:23:27:42.17,2,0.7717043,0.9740438,-0.07185823,334.4919,101.9496,172.9298
2018-11-27 16:23:27:42.21,0,0.4635082,0.8741488,-0.3217353,14.79329,168.228,115.8015
2018-11-27 16:23:27:42.21,1,0.5483874,0.8653421,0.2542244,332.4441,327.0871,325.1205
2018-11-27 16:23:27:42.21,2,0.7629275,0.9718585,-0.06744665,335.1978,101.9291,173.5535
2018-11-27 16:23:27:42.25,0,0.4724592,0.8680935,-0.3239771,13.97074,166.248,114.5116
2018-11-27 16:23:27:42.25,1,0.4954133,0.8813592,0.2617993,328.5466,327.4072,318.6016
2018-11-27 16:23:27:42.25,2,0.7495859,0.9677797,-0.06172949,336.3298,102.0989,174.7914
2018-11-27 16:23:27:42.29,0,0.4770865,0.8641306,-0.3252612,13.32099,164.762,113.8624
2018-11-27 16:23:27:42.29,1,0.4568669,0.8958257,0.2673587,325.6684,328.1719,313.4116
2018-11-27 16:23:27:42.29,2,0.7391025,0.9637243,-0.05779892,337.262,102.3438,175.9976
2018-11-27 16:23:27:42.33,0,0.4552661,0.8647976,-0.3312119,11.88034,162.6463,112.4522
2018-11-27 16:23:27:42.33,1,0.4135371,0.9204293,0.2745273,322.8627,329.5487,306.3757
2018-11-27 16:23:27:42.33,2,0.7283701,0.9647182,-0.0594371,340.4365,104.8465,175.7199
2018-11-27 16:23:27:42.37,0,0.4551669,0.8643686,-0.3297821,10.99155,159.7841,110.8689
2018-11-27 16:23:27:42.37,1,0.3868932,0.9408073,0.2784725,319.6164,331.8437,301.3567
2018-11-27 16:23:27:42.37,2,0.7218926,0.9648247,-0.05671972,336.5438,104.3167,179.1374
2018-11-27 16:23:27:42.41,0,0.4564079,0.8647172,-0.3273129,9.712485,158.7223,109.6891
2018-11-27 16:23:27:42.41,1,0.3578463,0.966759,0.2835395,317.6718,335.4583,294.0635
2018-11-27 16:23:27:42.41,2,0.714973,0.96666,-0.04757959,335.5714,102.5216,178.1017
2018-11-27 16:23:27:42.45,0,0.453802,0.8656189,-0.3251413,8.806236,158.2431,109.2526
2018-11-27 16:23:27:42.45,1,0.3404844,0.9833093,0.2855358,316.1505,336.5845,290.5546
2018-11-27 16:23:27:42.45,2,0.7097055,0.9672462,-0.04355615,335.6765,102.6335,176.9936
2018-11-27 16:23:27:42.49,0,0.4477119,0.8673097,-0.3211003,8.79853,157.087,108.8047
2018-11-27 16:23:27:42.49,1,0.3233336,0.9992555,0.287319,314.3723,338.6997,286.3449
2018-11-27 16:23:27:42.49,2,0.7020081,0.9702768,-0.04111689,335.9529,102.2183,179.1272
2018-11-27 16:23:27:42.53,0,0.4409897,0.8698867,-0.3174644,8.542475,156.5446,108.8521
2018-11-27 16:23:27:42.53,1,0.3150948,1.006072,0.2887619,313.7595,338.6364,285.4584
2018-11-27 16:23:27:42.53,2,0.6961942,0.9728597,-0.03863257,335.4603,101.7997,179.61
2018-11-27 16:23:27:42.56,0,0.4274563,0.8726443,-0.3124936,9.242162,156.1781,109.172
2018-11-27 16:23:27:42.56,1,0.3102961,1.005901,0.291483,313.5199,338.8113,284.9902
2018-11-27 16:23:27:42.56,2,0.6880336,0.9751155,-0.03575212,335.1014,101.5663,179.2851
2018-11-27 16:23:27:42.60,0,0.4145787,0.8744007,-0.3091311,9.655824,156.8679,109.8846
2018-11-27 16:23:27:42.60,1,0.3089614,0.9992855,0.2929176,313.7374,337.2776,286.7791
2018-11-27 16:23:27:42.60,2,0.6820142,0.9762778,-0.03386623,336.1052,101.1285,179.4837
2018-11-27 16:23:27:42.64,0,0.3957695,0.8763336,-0.304602,10.56639,157.4275,110.8373
2018-11-27 16:23:27:42.64,1,0.3117921,0.9831386,0.2948485,315.0482,334.9728,290.8049
2018-11-27 16:23:27:42.64,2,0.6720109,0.9775535,-0.03328794,337.1247,101.3379,179.9288
2018-11-27 16:23:27:42.68,0,0.3803502,0.8771313,-0.3015847,11.23296,157.8458,111.3725
2018-11-27 16:23:27:42.68,1,0.317515,0.9667517,0.2956501,316.707,333.0639,294.9703
2018-11-27 16:23:27:42.68,2,0.6636932,0.9776041,-0.03334635,336.7073,102.3095,179.812
2018-11-27 16:23:27:42.72,0,0.3583263,0.8772205,-0.298364,11.76982,158.6906,111.851
2018-11-27 16:23:27:42.72,1,0.3300091,0.9419618,0.2947989,319.3216,330.086,301.3303
2018-11-27 16:23:27:42.72,2,0.6509546,0.976807,-0.03368753,336.5814,103.0256,179.1196
2018-11-27 16:23:27:42.76,0,0.3412111,0.8760213,-0.2963066,12.34652,159.2492,112.2756
2018-11-27 16:23:27:42.76,1,0.3429269,0.9227087,0.2928593,321.5948,328.0997,306.2279
2018-11-27 16:23:27:42.76,2,0.6406767,0.9751052,-0.03490204,336.7015,103.8128,178.4811
2018-11-27 16:23:27:42.80,0,0.319225,0.8725572,-0.2947689,13.74454,159.7201,112.7079
2018-11-27 16:23:27:42.80,1,0.3628021,0.9000058,0.28912,324.596,324.9222,313.1879
2018-11-27 16:23:27:42.80,2,0.6265876,0.9717069,-0.03703278,336.6047,105.2177,177.2699
2018-11-27 16:23:27:42.84,0,0.2983762,0.8681781,-0.293565,14.71743,160.9341,112.9085
2018-11-27 16:23:27:42.84,1,0.3845108,0.8805522,0.2848523,327.6731,322.8359,319.6825
2018-11-27 16:23:27:42.84,2,0.611439,0.9686875,-0.03929216,337.3674,105.6182,175.9555
2018-11-27 16:23:28:42.88,0,0.2839699,0.8651481,-0.2931958,15.12456,161.8361,112.5963
2018-11-27 16:23:28:42.88,1,0.4023485,0.8696033,0.2815153,329.7305,323.4521,323.1869
2018-11-27 16:23:28:42.88,2,0.6021589,0.9682434,-0.04017228,338.5358,105.4071,175.6399
2018-11-27 16:23:28:42.92,0,0.2702419,0.8632333,-0.2928626,15.17791,162.2557,112.0784
2018-11-27 16:23:28:42.92,1,0.4242306,0.8601459,0.2768732,333.0058,324.8009,327.2218
2018-11-27 16:23:28:42.92,2,0.5909479,0.9697859,-0.04273993,339.4171,104.9412,175.0253
2018-11-27 16:23:28:42.96,0,0.2620401,0.8619149,-0.2929555,15.45728,162.7067,111.6635
2018-11-27 16:23:28:42.96,1,0.4405068,0.8557261,0.2731524,334.8268,326.4179,330.0127
2018-11-27 16:23:28:42.96,2,0.5827014,0.9710358,-0.04706651,339.2492,105.2867,174.3563
2018-11-27 16:23:28:43.01,0,0.2542149,0.8602479,-0.2934366,15.573,163.5708,111.3472
2018-11-27 16:23:28:43.01,1,0.4590281,0.8526575,0.2684716,336.6157,329.5861,332.469
2018-11-27 16:23:28:43.01,2,0.573665,0.9724339,-0.05484253,338.4493,108.0357,174.0151
2018-11-27 16:23:28:43.04,0,0.2452042,0.8584137,-0.2953103,15.68005,164.1186,110.7792
2018-11-27 16:23:28:43.04,1,0.4726343,0.851251,0.2640562,337.7751,332.5532,334.2502
2018-11-27 16:23:28:43.04,2,0.565899,0.9740055,-0.06058747,338.7029,108.5968,173.5894
2018-11-27 16:23:28:43.08,0,0.242011,0.8566308,-0.2964273,15.48882,164.4757,110.2925
2018-11-27 16:23:28:43.08,1,0.4799247,0.8510884,0.2612067,338.1611,333.8604,335.3206
2018-11-27 16:23:28:43.08,2,0.5617446,0.9748501,-0.06407028,338.6703,109.3847,172.9115
2018-11-27 16:23:28:43.13,0,0.238153,0.8544468,-0.2984764,14.73638,165.3627,109.6179
2018-11-27 16:23:28:43.13,1,0.4854318,0.8516558,0.2589238,338.2933,336.5688,335.763
2018-11-27 16:23:28:43.13,2,0.557507,0.9752835,-0.06830412,338.6683,110.4017,172.4577
2018-11-27 16:23:28:43.16,0,0.2362999,0.8528364,-0.2999337,14.19187,165.926,109.0747
2018-11-27 16:23:28:43.16,1,0.4866978,0.8526763,0.2572188,338.115,338.0758,335.472
2018-11-27 16:23:28:43.16,2,0.5553329,0.9754169,-0.07070845,338.3512,111.1503,172.3657
2018-11-27 16:23:28:43.20,0,0.2348288,0.8510022,-0.3013256,13.96913,165.9895,108.6066
2018-11-27 16:23:28:43.20,1,0.483652,0.8539373,0.2550256,337.623,338.3456,334.972
2018-11-27 16:23:28:43.20,2,0.5539494,0.9753956,-0.07336861,338.5432,111.9891,172.3104
2018-11-27 16:23:28:43.24,0,0.2347932,0.8502759,-0.3021489,13.88273,166.1289,108.4893
2018-11-27 16:23:28:43.24,1,0.4788219,0.8551377,0.2537935,337.4341,337.6091,334.35
2018-11-27 16:23:28:43.24,2,0.5538266,0.9754263,-0.07492846,338.7794,112.4477,172.1952
2018-11-27 16:23:28:43.28,0,0.2362901,0.8500438,-0.3017679,14.2024,165.7413,108.2728
2018-11-27 16:23:28:43.28,1,0.4700258,0.8576711,0.2534283,336.588,336.5549,333.2156
2018-11-27 16:23:28:43.28,2,0.5549148,0.9754535,-0.07646161,338.9967,113.0023,171.9894
2018-11-27 16:23:28:43.32,0,0.2393048,0.8498992,-0.3009667,14.04698,165.9842,108.0234
2018-11-27 16:23:28:43.32,1,0.462657,0.8601706,0.2538245,335.7685,336.6165,331.6838
2018-11-27 16:23:28:43.32,2,0.5570587,0.9754537,-0.07669002,338.707,113.5499,171.8841
2018-11-27 16:23:28:43.36,0,0.2454377,0.8497213,-0.2996987,13.76493,166.2826,107.8281
2018-11-27 16:23:28:43.36,1,0.4525229,0.8640466,0.2551587,334.6977,337.0137,329.0853
2018-11-27 16:23:28:43.36,2,0.560985,0.9755065,-0.07598513,338.985,113.6074,171.9738
2018-11-27 16:23:28:43.40,0,0.2516938,0.8495449,-0.2985042,13.61903,166.233,107.6944
2018-11-27 16:23:28:43.40,1,0.4452053,0.8677673,0.2558361,333.7176,337.3867,326.774
2018-11-27 16:23:28:43.40,2,0.5651691,0.9756774,-0.07470018,339.3076,113.4809,172.126
2018-11-27 16:23:28:43.44,0,0.2614001,0.8494468,-0.2969875,13.41872,166.0388,107.789
2018-11-27 16:23:28:43.44,1,0.4377456,0.8722187,0.25703,332.7386,337.6935,323.3756
2018-11-27 16:23:28:43.44,2,0.5724683,0.9751221,-0.07240468,339.5361,113.1479,172.5713
2018-11-27 16:23:28:43.48,0,0.2729487,0.8494221,-0.2953746,13.30127,165.6965,107.7853
2018-11-27 16:23:28:43.48,1,0.4319212,0.8758441,0.2576325,331.7989,337.5638,320.1253
2018-11-27 16:23:28:43.48,2,0.5813473,0.9741056,-0.06918377,339.7709,112.5028,173.2307
2018-11-27 16:23:28:43.52,0,0.2827851,0.849974,-0.2940144,13.25706,165.2235,108.0209
2018-11-27 16:23:28:43.52,1,0.4301752,0.8777452,0.2583827,331.3898,337.1778,318.0464
2018-11-27 16:23:28:43.52,2,0.5897022,0.9732199,-0.06596929,340.049,111.8388,173.7921
2018-11-27 16:23:28:43.56,0,0.2912048,0.8515148,-0.2940063,13.17525,164.5714,108.2978
2018-11-27 16:23:28:43.56,1,0.4304696,0.8784442,0.259432,331.2183,336.1735,316.1547
2018-11-27 16:23:28:43.56,2,0.6024424,0.9724966,-0.06153995,340.0453,110.9101,174.3659
2018-11-27 16:23:28:43.60,0,0.2995807,0.8530105,-0.2939759,12.88645,164.3873,108.6481
2018-11-27 16:23:28:43.60,1,0.4338915,0.8779672,0.2606611,331.1884,335.2355,315.4449
2018-11-27 16:23:28:43.60,2,0.6131643,0.9717135,-0.05838555,339.381,110.5661,174.618
2018-11-27 16:23:28:43.64,0,0.3127176,0.8556203,-0.2940825,12.13127,164.3344,109.2833
2018-11-27 16:23:28:43.64,1,0.4407665,0.8750568,0.2623346,331.6394,333.9807,314.9457
2018-11-27 16:23:28:43.64,2,0.6286622,0.9713557,-0.05379432,338.4558,109.9252,175.2672
2018-11-27 16:23:28:43.68,0,0.321431,0.8576066,-0.2945898,11.74433,164.0447,109.7592
2018-11-27 16:23:28:43.68,1,0.4485052,0.872252,0.2638573,331.9053,332.5776,315.2622
2018-11-27 16:23:28:43.68,2,0.6411742,0.9716421,-0.05066067,337.8895,109.1438,175.5471
2018-11-27 16:23:28:43.72,0,0.335436,0.8606969,-0.2951824,11.22801,163.681,110.2245
2018-11-27 16:23:28:43.72,1,0.4609977,0.8680322,0.2660586,332.5461,330.6693,316.0891
2018-11-27 16:23:28:43.72,2,0.6579708,0.97323,-0.04768449,337.0301,107.742,175.617
2018-11-27 16:23:28:43.76,0,0.3475603,0.8635945,-0.295106,10.88316,163.028,110.2308
2018-11-27 16:23:28:43.76,1,0.4718425,0.8651088,0.2675459,333.1325,329.6312,317.0153
2018-11-27 16:23:28:43.76,2,0.669916,0.9750324,-0.04475766,335.5784,106.8106,175.5253
2018-11-27 16:23:28:43.80,0,0.3635645,0.8668762,-0.2950603,10.7587,162.5269,110.0303
2018-11-27 16:23:28:43.80,1,0.488273,0.8611349,0.2696809,334.1697,328.7339,318.596
2018-11-27 16:23:28:43.80,2,0.6837118,0.977056,-0.0404864,333.9555,104.777,175.4442
2018-11-27 16:23:28:43.84,0,0.3788809,0.8693122,-0.2955809,10.59751,162.4738,109.9209
2018-11-27 16:23:28:43.84,1,0.5047503,0.8571496,0.2709544,334.9329,327.221,321.0453
2018-11-27 16:23:28:43.84,2,0.6945519,0.9787861,-0.03844863,333.1616,103.835,175.6415
2018-11-27 16:23:29:43.88,0,0.3904157,0.8707347,-0.2964278,10.5881,162.1771,109.9485
2018-11-27 16:23:29:43.88,1,0.5171597,0.8543183,0.2716435,335.6082,326.7986,322.6556
2018-11-27 16:23:29:43.88,2,0.7010964,0.9796897,-0.038122,333.9113,103.1697,176.0791
2018-11-27 16:23:29:43.92,0,0.4061342,0.8707044,-0.2984119,10.79339,161.4514,109.8134
2018-11-27 16:23:29:43.92,1,0.533247,0.8511205,0.2723064,336.4898,326.979,324.3635
2018-11-27 16:23:29:43.92,2,0.7079855,0.9802653,-0.03924209,334.7542,103.0227,176.4473
2018-11-27 16:23:29:43.96,0,0.4177301,0.8697076,-0.3003379,10.74418,160.9024,109.4837
2018-11-27 16:23:29:43.96,1,0.5447617,0.8494874,0.2724157,336.8763,327.1172,325.5928
2018-11-27 16:23:29:43.96,2,0.7125411,0.9804636,-0.04074341,335.484,103.0696,176.5215
2018-11-27 16:23:29:44.00,0,0.4276931,0.8674583,-0.3045173,10.50588,160.4155,108.6651
2018-11-27 16:23:29:44.00,1,0.5595689,0.8481588,0.272346,337.3279,328.183,326.7586
2018-11-27 16:23:29:44.00,2,0.718105,0.9800614,-0.04357725,335.9669,103.4003,176.3265
2018-11-27 16:23:29:44.03,0,0.436897,0.8650703,-0.3073211,10.36926,160.2687,107.9223
2018-11-27 16:23:29:44.03,1,0.570013,0.847617,0.2717069,337.4967,329.4462,327.3873
2018-11-27 16:23:29:44.03,2,0.7222828,0.9796931,-0.04622167,336.5525,103.6093,176.1943
2018-11-27 16:23:29:44.07,0,0.448455,0.8607488,-0.3107281,10.13388,160.2427,106.9259
2018-11-27 16:23:29:44.07,1,0.5830421,0.8477846,0.2698564,337.4058,331.2253,327.9501
2018-11-27 16:23:29:44.07,2,0.7283652,0.9785037,-0.0504306,336.5268,104.1694,175.7842
